date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,mn flu,influenza a and b,remedies for flu,flu season,flu shots,dangerous fever,flu versus cold,how long is the flu contagious,medicine for the flu,treating flu,flu how long,fever cough,flu and cold,flu in mn,braun thermoscan,the flu,flu symptoms,cure flu,how long flu,how long is the flu,symptoms of flu,fever reducer,flu contagious period,treating the flu,flu children,incubation period for flu,how long contagious,flu minnesota,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature
2011-20,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,5.0,0.0,10.0,3.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,26.0,0.0,0.0,4.0,6.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,23.0,13.0,0.0,0.0,13.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2011-21,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,5.0,0.0,10.0,3.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,26.0,0.0,0.0,4.0,6.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,23.0,13.0,0.0,0.0,13.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2011-22,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,5.0,0.0,10.0,3.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,26.0,0.0,0.0,4.0,6.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,23.0,13.0,0.0,0.0,13.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2011-23,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,24.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2011-24,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,24.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2011-25,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,24.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2011-26,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,24.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2011-27,4.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,2.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,15.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,10.0,0.0,15.0,35.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,55.0,0.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2011-28,4.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,2.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,15.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,10.0,0.0,15.0,35.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,55.0,0.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2011-29,4.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,2.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,15.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,10.0,0.0,15.0,35.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,55.0,0.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2011-30,4.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,2.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,15.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,10.0,0.0,15.0,35.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,55.0,0.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2011-31,4.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,2.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,15.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,10.0,0.0,15.0,35.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,55.0,0.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2011-32,14.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,0.0,3.0,9.0,34.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,3.0,1.0,10.0,5.0,1.0,5.0,3.0,5.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,28.0,0.0,0.0,17.0,0.0,10.0,0.0,10.0,34.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,12.0,0.0,0.0,2.0,3.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,0.0,12.0,0.0,12.0,0.0,9.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,16.0,16.0,20.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,52.0
2011-33,14.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,0.0,3.0,9.0,34.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,3.0,1.0,10.0,5.0,1.0,5.0,3.0,5.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,28.0,0.0,0.0,17.0,0.0,10.0,0.0,10.0,34.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,12.0,0.0,0.0,2.0,3.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,0.0,12.0,0.0,12.0,0.0,9.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,16.0,16.0,20.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,52.0
2011-34,14.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,0.0,3.0,9.0,34.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,3.0,1.0,10.0,5.0,1.0,5.0,3.0,5.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,28.0,0.0,0.0,17.0,0.0,10.0,0.0,10.0,34.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,12.0,0.0,0.0,2.0,3.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,0.0,12.0,0.0,12.0,0.0,9.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,16.0,16.0,20.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,52.0
2011-35,14.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,0.0,3.0,9.0,34.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,3.0,1.0,10.0,5.0,1.0,5.0,3.0,5.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,28.0,0.0,0.0,17.0,0.0,10.0,0.0,10.0,34.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,12.0,0.0,0.0,2.0,3.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,0.0,12.0,0.0,12.0,0.0,9.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,16.0,16.0,20.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,52.0
2011-36,24.0,6.0,0.0,6.0,3.0,0.0,7.0,4.0,0.0,0.0,6.0,73.0,0.0,0.0,22.0,21.0,0.0,17.0,6.0,6.0,6.0,1.0,15.0,12.0,0.0,17.0,6.0,19.0,0.0,0.0,0.0,21.0,0.0,16.0,9.0,3.0,9.0,1.0,1.0,0.0,47.0,0.0,0.0,0.0,16.0,19.0,0.0,19.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,38.0,11.0,0.0,46.0,11.0,0.0,6.0,3.0,2.0,48.0,4.0,0.0,6.0,8.0,0.0,0.0,41.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,72.0,0.0,6.0,0.0,76.0
2011-37,24.0,6.0,0.0,6.0,3.0,0.0,7.0,4.0,0.0,0.0,6.0,73.0,0.0,0.0,22.0,21.0,0.0,17.0,6.0,6.0,6.0,1.0,15.0,12.0,0.0,17.0,6.0,19.0,0.0,0.0,0.0,21.0,0.0,16.0,9.0,3.0,9.0,1.0,1.0,0.0,47.0,0.0,0.0,0.0,16.0,19.0,0.0,19.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,38.0,11.0,0.0,46.0,11.0,0.0,6.0,3.0,2.0,48.0,4.0,0.0,6.0,8.0,0.0,0.0,41.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,72.0,0.0,6.0,0.0,76.0
2011-38,24.0,6.0,0.0,6.0,3.0,0.0,7.0,4.0,0.0,0.0,6.0,73.0,0.0,0.0,22.0,21.0,0.0,17.0,6.0,6.0,6.0,1.0,15.0,12.0,0.0,17.0,6.0,19.0,0.0,0.0,0.0,21.0,0.0,16.0,9.0,3.0,9.0,1.0,1.0,0.0,47.0,0.0,0.0,0.0,16.0,19.0,0.0,19.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,38.0,11.0,0.0,46.0,11.0,0.0,6.0,3.0,2.0,48.0,4.0,0.0,6.0,8.0,0.0,0.0,41.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,72.0,0.0,6.0,0.0,76.0
2011-39,24.0,6.0,0.0,6.0,3.0,0.0,7.0,4.0,0.0,0.0,6.0,73.0,0.0,0.0,22.0,21.0,0.0,17.0,6.0,6.0,6.0,1.0,15.0,12.0,0.0,17.0,6.0,19.0,0.0,0.0,0.0,21.0,0.0,16.0,9.0,3.0,9.0,1.0,1.0,0.0,47.0,0.0,0.0,0.0,16.0,19.0,0.0,19.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,38.0,11.0,0.0,46.0,11.0,0.0,6.0,3.0,2.0,48.0,4.0,0.0,6.0,8.0,0.0,0.0,41.0,0.0,0.0,0.0,17.0,9.0,9.0,13.0,0.0,6.0,0.0,9.0,6.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,72.0,0.0,6.0,0.0,76.0
2011-40,16.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,23.0,16.0,3.0,6.0,3.0,1.0,12.0,12.0,1.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,23.0,2.0,0.0,0.0,20.0,0.0,17.0,17.0,17.0,20.0,0.0,20.0,40.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,48.0,0.0,12.0,61.0,0.0,2.0,5.0,24.0,3.0,22.0,4.0,0.0,8.0,0.0,9.0,0.0,52.0,12.0,0.0,12.0,35.0,9.0,9.0,9.0,0.0,10.0,0.0,13.0,0.0,0.0,25.0,21.0,8.0,9.0,27.0,0.0,32.0,12.0,6.0,6.0,75.0
2011-41,16.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,23.0,16.0,3.0,6.0,3.0,1.0,12.0,12.0,1.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,23.0,2.0,0.0,0.0,20.0,0.0,17.0,17.0,17.0,20.0,0.0,20.0,40.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,48.0,0.0,12.0,61.0,0.0,2.0,5.0,24.0,3.0,22.0,4.0,0.0,8.0,0.0,9.0,0.0,52.0,12.0,0.0,12.0,35.0,9.0,9.0,9.0,0.0,10.0,0.0,13.0,0.0,0.0,25.0,21.0,8.0,9.0,27.0,0.0,32.0,12.0,6.0,6.0,75.0
2011-42,16.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,23.0,16.0,3.0,6.0,3.0,1.0,12.0,12.0,1.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,23.0,2.0,0.0,0.0,20.0,0.0,17.0,17.0,17.0,20.0,0.0,20.0,40.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,48.0,0.0,12.0,61.0,0.0,2.0,5.0,24.0,3.0,22.0,4.0,0.0,8.0,0.0,9.0,0.0,52.0,12.0,0.0,12.0,35.0,9.0,9.0,9.0,0.0,10.0,0.0,13.0,0.0,0.0,25.0,21.0,8.0,9.0,27.0,0.0,32.0,12.0,6.0,6.0,75.0
2011-43,16.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,23.0,16.0,3.0,6.0,3.0,1.0,12.0,12.0,1.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,23.0,2.0,0.0,0.0,20.0,0.0,17.0,17.0,17.0,20.0,0.0,20.0,40.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,48.0,0.0,12.0,61.0,0.0,2.0,5.0,24.0,3.0,22.0,4.0,0.0,8.0,0.0,9.0,0.0,52.0,12.0,0.0,12.0,35.0,9.0,9.0,9.0,0.0,10.0,0.0,13.0,0.0,0.0,25.0,21.0,8.0,9.0,27.0,0.0,32.0,12.0,6.0,6.0,75.0
2011-44,16.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,23.0,16.0,3.0,6.0,3.0,1.0,12.0,12.0,1.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,23.0,2.0,0.0,0.0,20.0,0.0,17.0,17.0,17.0,20.0,0.0,20.0,40.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,48.0,0.0,12.0,61.0,0.0,2.0,5.0,24.0,3.0,22.0,4.0,0.0,8.0,0.0,9.0,0.0,52.0,12.0,0.0,12.0,35.0,9.0,9.0,9.0,0.0,10.0,0.0,13.0,0.0,0.0,25.0,21.0,8.0,9.0,27.0,0.0,32.0,12.0,6.0,6.0,75.0
2011-45,17.0,0.0,6.0,12.0,0.0,1.0,6.0,2.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,10.0,10.0,0.0,19.0,16.0,1.0,19.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,25.0,14.0,4.0,18.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,0.0,50.0,13.0,0.0,5.0,56.0,0.0,25.0,0.0,0.0,6.0,9.0,0.0,0.0,50.0,25.0,0.0,37.0,37.0,0.0,10.0,29.0,10.0,6.0,13.0,10.0,7.0,0.0,39.0,17.0,9.0,10.0,9.0,10.0,9.0,0.0,6.0,6.0,47.0
2011-46,17.0,0.0,6.0,12.0,0.0,1.0,6.0,2.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,10.0,10.0,0.0,19.0,16.0,1.0,19.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,25.0,14.0,4.0,18.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,0.0,50.0,13.0,0.0,5.0,56.0,0.0,25.0,0.0,0.0,6.0,9.0,0.0,0.0,50.0,25.0,0.0,37.0,37.0,0.0,10.0,29.0,10.0,6.0,13.0,10.0,7.0,0.0,39.0,17.0,9.0,10.0,9.0,10.0,9.0,0.0,6.0,6.0,47.0
2011-47,17.0,0.0,6.0,12.0,0.0,1.0,6.0,2.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,10.0,10.0,0.0,19.0,16.0,1.0,19.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,25.0,14.0,4.0,18.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,0.0,50.0,13.0,0.0,5.0,56.0,0.0,25.0,0.0,0.0,6.0,9.0,0.0,0.0,50.0,25.0,0.0,37.0,37.0,0.0,10.0,29.0,10.0,6.0,13.0,10.0,7.0,0.0,39.0,17.0,9.0,10.0,9.0,10.0,9.0,0.0,6.0,6.0,47.0
2011-48,17.0,0.0,6.0,12.0,0.0,1.0,6.0,2.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,10.0,10.0,0.0,19.0,16.0,1.0,19.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,25.0,14.0,4.0,18.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,0.0,50.0,13.0,0.0,5.0,56.0,0.0,25.0,0.0,0.0,6.0,9.0,0.0,0.0,50.0,25.0,0.0,37.0,37.0,0.0,10.0,29.0,10.0,6.0,13.0,10.0,7.0,0.0,39.0,17.0,9.0,10.0,9.0,10.0,9.0,0.0,6.0,6.0,47.0
2011-49,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,52.0,0.0,26.0,21.0,14.0,5.0,4.0,0.0,17.0,11.0,1.0,21.0,0.0,7.0,0.0,0.0,0.0,34.0,35.0,19.0,11.0,8.0,15.0,1.0,1.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,23.0,0.0,16.0,0.0,0.0,3.0,0.0,2.0,40.0,0.0,14.0,35.0,0.0,2.0,0.0,29.0,4.0,9.0,4.0,4.0,16.0,0.0,20.0,0.0,44.0,0.0,27.0,0.0,0.0,11.0,16.0,10.0,11.0,0.0,7.0,25.0,0.0,0.0,33.0,19.0,14.0,15.0,15.0,0.0,20.0,7.0,0.0,13.0,78.0
2011-50,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,52.0,0.0,26.0,21.0,14.0,5.0,4.0,0.0,17.0,11.0,1.0,21.0,0.0,7.0,0.0,0.0,0.0,34.0,35.0,19.0,11.0,8.0,15.0,1.0,1.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,23.0,0.0,16.0,0.0,0.0,3.0,0.0,2.0,40.0,0.0,14.0,35.0,0.0,2.0,0.0,29.0,4.0,9.0,4.0,4.0,16.0,0.0,20.0,0.0,44.0,0.0,27.0,0.0,0.0,11.0,16.0,10.0,11.0,0.0,7.0,25.0,0.0,0.0,33.0,19.0,14.0,15.0,15.0,0.0,20.0,7.0,0.0,13.0,78.0
2011-51,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,52.0,0.0,26.0,21.0,14.0,5.0,4.0,0.0,17.0,11.0,1.0,21.0,0.0,7.0,0.0,0.0,0.0,34.0,35.0,19.0,11.0,8.0,15.0,1.0,1.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,23.0,0.0,16.0,0.0,0.0,3.0,0.0,2.0,40.0,0.0,14.0,35.0,0.0,2.0,0.0,29.0,4.0,9.0,4.0,4.0,16.0,0.0,20.0,0.0,44.0,0.0,27.0,0.0,0.0,11.0,16.0,10.0,11.0,0.0,7.0,25.0,0.0,0.0,33.0,19.0,14.0,15.0,15.0,0.0,20.0,7.0,0.0,13.0,78.0
2011-52,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,52.0,0.0,26.0,21.0,14.0,5.0,4.0,0.0,17.0,11.0,1.0,21.0,0.0,7.0,0.0,0.0,0.0,34.0,35.0,19.0,11.0,8.0,15.0,1.0,1.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,23.0,0.0,16.0,0.0,0.0,3.0,0.0,2.0,40.0,0.0,14.0,35.0,0.0,2.0,0.0,29.0,4.0,9.0,4.0,4.0,16.0,0.0,20.0,0.0,44.0,0.0,27.0,0.0,0.0,11.0,16.0,10.0,11.0,0.0,7.0,25.0,0.0,0.0,33.0,19.0,14.0,15.0,15.0,0.0,20.0,7.0,0.0,13.0,78.0
2012-01,6.0,3.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,3.0,0.0,6.0,9.0,0.0,14.0,3.0,10.0,3.0,0.0,0.0,13.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,44.0,49.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,36.0,0.0,11.0,11.0,0.0,0.0,0.0,13.0,0.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,8.0,6.0,0.0,17.0,0.0,0.0,29.0,11.0,18.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,42.0
