date,oregon_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,flu in oregon,reduce fever,cdc,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,flu oregon,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,portland flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target
2013-14,0.766871,16.0,0.0,0.0,100.0,0.0,2.0,14.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,3.0,1.0,47.0,18.0,18.0,0.0,0.0,8.0,1.0,0.0,4.0,12.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,54.0,1.0,0.0,19.0,19.0,0.0,15.0,5.0,55.0,12.0,5.0,14.0,0.0,9.0,0.0,67.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,0.0,5.0,5.0,41.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.285533
2013-15,0.285533,8.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,43.0,26.0,9.0,0.0,0.0,8.0,0.0,0.0,2.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,5.0,9.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,8.0,2.0,0.0,9.0,9.0,9.0,9.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,68.0,0.0,0.258065
2013-16,0.258065,8.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,43.0,26.0,9.0,0.0,0.0,8.0,0.0,0.0,2.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,5.0,9.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,8.0,2.0,0.0,9.0,9.0,9.0,9.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,68.0,0.0,0.22342800000000002
2013-17,0.22342800000000002,8.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,43.0,26.0,9.0,0.0,0.0,8.0,0.0,0.0,2.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,5.0,9.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,8.0,2.0,0.0,9.0,9.0,9.0,9.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,68.0,0.0,0.316256
2013-18,0.316256,8.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,43.0,26.0,9.0,0.0,0.0,8.0,0.0,0.0,2.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,5.0,9.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,8.0,2.0,0.0,9.0,9.0,9.0,9.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,68.0,0.0,0.0809717
2013-19,0.0809717,8.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,18.0,36.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,3.0,3.0,0.0,22.0,22.0,22.0,0.0,0.0,36.0,36.0,0.22354699999999997
2013-20,0.22354699999999997,8.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,18.0,36.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,3.0,3.0,0.0,22.0,22.0,22.0,0.0,0.0,36.0,36.0,0.23006100000000002
2013-21,0.23006100000000002,8.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,18.0,36.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,3.0,3.0,0.0,22.0,22.0,22.0,0.0,0.0,36.0,36.0,0.137049
2013-22,0.137049,8.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,18.0,36.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,3.0,3.0,0.0,22.0,22.0,22.0,0.0,0.0,36.0,36.0,0.415512
2013-23,0.415512,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.4111
2013-24,0.4111,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.156863
2013-25,0.156863,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.187091
2013-26,0.187091,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0001
2013-27,0.0001,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.26881700000000003
2013-28,0.26881700000000003,4.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0,0.0960615
2013-29,0.0960615,4.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0,0.340136
2013-30,0.340136,4.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0,0.44296800000000003
2013-31,0.44296800000000003,4.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0,0.287081
2013-32,0.287081,9.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,18.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,7.0,8.0,7.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,12.0,6.0,30.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,18.0,0.0,9.0,9.0,0.0,0.0,15.0,0.0,0.0001
2013-33,0.0001,9.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,18.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,7.0,8.0,7.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,12.0,6.0,30.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,18.0,0.0,9.0,9.0,0.0,0.0,15.0,0.0,0.0001
2013-34,0.0001,9.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,18.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,7.0,8.0,7.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,12.0,6.0,30.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,18.0,0.0,9.0,9.0,0.0,0.0,15.0,0.0,0.0001
2013-35,0.0001,9.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,18.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,7.0,8.0,7.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,12.0,6.0,30.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,18.0,0.0,9.0,9.0,0.0,0.0,15.0,0.0,0.143062
2013-36,0.143062,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0,0.14245
2013-37,0.14245,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0,0.443787
2013-38,0.443787,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0,0.436137
2013-39,0.436137,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0,0.0904432
2013-40,0.0904432,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0,0.151668
2013-41,0.151668,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.443568
2013-42,0.443568,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.321268
2013-43,0.321268,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.459559
2013-44,0.459559,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.307613
2013-45,0.307613,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0,0.484914
2013-46,0.484914,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0,0.4966890000000001
