date,kansas_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu symptoms 2018,high fever,spanish flu,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,flu in kansas,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,food poisoning,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,free flu shots,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2013-11,1.04929,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,0.938315
2013-12,0.938315,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,0.613779
2013-13,0.613779,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,0.45201099999999994
2013-14,0.45201099999999994,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,0.551702
2013-15,0.551702,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,12.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0,4.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,51.0,0.157381
2013-16,0.157381,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,12.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0,4.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,51.0,0.20984699999999998
2013-17,0.20984699999999998,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,12.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0,4.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,51.0,0.29870599999999997
2013-18,0.29870599999999997,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,12.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0,4.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,51.0,0.246144
2013-19,0.246144,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,15.0,15.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,33.0,0.209373
2013-20,0.209373,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,15.0,15.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,33.0,0.199452
2013-21,0.199452,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,15.0,15.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,33.0,0.333248
2013-22,0.333248,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,15.0,15.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,33.0,0.21781199999999998
2013-23,0.21781199999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,19.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,34.0,0.0,17.0,3.0,8.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,47.0,0.173611
2013-24,0.173611,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,19.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,34.0,0.0,17.0,3.0,8.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,47.0,0.191152
2013-25,0.191152,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,19.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,34.0,0.0,17.0,3.0,8.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,47.0,0.153531
2013-26,0.153531,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,19.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,34.0,0.0,17.0,3.0,8.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,47.0,0.18321700000000002
2013-27,0.18321700000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,19.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,34.0,0.0,17.0,3.0,8.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,47.0,0.0863558
2013-28,0.0863558,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,27.0,10.0,20.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,13.0,0.0,0.0,6.0,61.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,55.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,0.0,2.0,0.0,21.0,0.0,0.0,3.0,14.0,6.0,25.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,37.0,0.0,16.0,0.0,16.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,54.0,0.158228
2013-29,0.158228,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,27.0,10.0,20.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,13.0,0.0,0.0,6.0,61.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,55.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,0.0,2.0,0.0,21.0,0.0,0.0,3.0,14.0,6.0,25.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,37.0,0.0,16.0,0.0,16.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0593648
2013-30,0.0593648,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,27.0,10.0,20.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,13.0,0.0,0.0,6.0,61.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,55.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,0.0,2.0,0.0,21.0,0.0,0.0,3.0,14.0,6.0,25.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,37.0,0.0,16.0,0.0,16.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0755572
2013-31,0.0755572,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,27.0,10.0,20.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,13.0,0.0,0.0,6.0,61.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,55.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,0.0,2.0,0.0,21.0,0.0,0.0,3.0,14.0,6.0,25.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,37.0,0.0,16.0,0.0,16.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,54.0,0.14404
2013-32,0.14404,12.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,17.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,17.0,3.0,0.0,0.0,6.0,0.0,0.0,28.0,45.0,0.0,7.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,7.0,0.0,2.0,30.0,0.0,2.0,0.0,24.0,12.0,12.0,0.0,12.0,0.0,27.0,28.0,5.0,0.0,0.0,8.0,16.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,12.0,0.0,6.0,0.0,42.0,0.0,7.0,2.0,10.0,10.0,0.0,52.0,6.0,0.0,0.0,80.0,0.172533
2013-33,0.172533,12.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,17.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,17.0,3.0,0.0,0.0,6.0,0.0,0.0,28.0,45.0,0.0,7.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,7.0,0.0,2.0,30.0,0.0,2.0,0.0,24.0,12.0,12.0,0.0,12.0,0.0,27.0,28.0,5.0,0.0,0.0,8.0,16.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,12.0,0.0,6.0,0.0,42.0,0.0,7.0,2.0,10.0,10.0,0.0,52.0,6.0,0.0,0.0,80.0,0.122324
2013-34,0.122324,12.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,17.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,17.0,3.0,0.0,0.0,6.0,0.0,0.0,28.0,45.0,0.0,7.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,7.0,0.0,2.0,30.0,0.0,2.0,0.0,24.0,12.0,12.0,0.0,12.0,0.0,27.0,28.0,5.0,0.0,0.0,8.0,16.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,12.0,0.0,6.0,0.0,42.0,0.0,7.0,2.0,10.0,10.0,0.0,52.0,6.0,0.0,0.0,80.0,0.295858
2013-35,0.295858,12.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,17.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,17.0,3.0,0.0,0.0,6.0,0.0,0.0,28.0,45.0,0.0,7.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,7.0,0.0,2.0,30.0,0.0,2.0,0.0,24.0,12.0,12.0,0.0,12.0,0.0,27.0,28.0,5.0,0.0,0.0,8.0,16.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,12.0,0.0,6.0,0.0,42.0,0.0,7.0,2.0,10.0,10.0,0.0,52.0,6.0,0.0,0.0,80.0,0.334652
2013-36,0.334652,23.0,30.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,26.0,0.0,0.0,10.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,14.0,0.0,0.0,30.0,14.0,9.0,18.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,15.0,0.0,0.0,6.0,19.0,6.0,29.0,68.0,0.0,0.0,0.0,0.0,10.0,0.0,49.0,33.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,31.0,0.0,53.0,0.0,0.0,4.0,0.0,25.0,13.0,63.0,8.0,15.0,15.0,68.0,0.159915
2013-37,0.159915,23.0,30.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,26.0,0.0,0.0,10.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,14.0,0.0,0.0,30.0,14.0,9.0,18.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,15.0,0.0,0.0,6.0,19.0,6.0,29.0,68.0,0.0,0.0,0.0,0.0,10.0,0.0,49.0,33.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,31.0,0.0,53.0,0.0,0.0,4.0,0.0,25.0,13.0,63.0,8.0,15.0,15.0,68.0,0.269469
2013-38,0.269469,23.0,30.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,26.0,0.0,0.0,10.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,14.0,0.0,0.0,30.0,14.0,9.0,18.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,15.0,0.0,0.0,6.0,19.0,6.0,29.0,68.0,0.0,0.0,0.0,0.0,10.0,0.0,49.0,33.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,31.0,0.0,53.0,0.0,0.0,4.0,0.0,25.0,13.0,63.0,8.0,15.0,15.0,68.0,0.284495
2013-39,0.284495,23.0,30.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,26.0,0.0,0.0,10.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,14.0,0.0,0.0,30.0,14.0,9.0,18.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,15.0,0.0,0.0,6.0,19.0,6.0,29.0,68.0,0.0,0.0,0.0,0.0,10.0,0.0,49.0,33.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,31.0,0.0,53.0,0.0,0.0,4.0,0.0,25.0,13.0,63.0,8.0,15.0,15.0,68.0,0.333611
2013-40,0.333611,23.0,30.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,26.0,0.0,0.0,10.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,14.0,0.0,0.0,30.0,14.0,9.0,18.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,15.0,0.0,0.0,6.0,19.0,6.0,29.0,68.0,0.0,0.0,0.0,0.0,10.0,0.0,49.0,33.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,31.0,0.0,53.0,0.0,0.0,4.0,0.0,25.0,13.0,63.0,8.0,15.0,15.0,68.0,0.600429
2013-41,0.600429,19.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,13.0,0.0,4.0,0.0,2.0,0.0,2.0,59.0,0.0,24.0,0.0,0.0,10.0,1.0,0.0,2.0,9.0,9.0,9.0,0.0,23.0,0.0,0.0,23.0,31.0,10.0,0.0,0.0,30.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,19.0,7.0,22.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,34.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,55.0,0.0,7.0,7.0,22.0,15.0,15.0,15.0,0.0,9.0,0.0,61.0,0.572597
2013-42,0.572597,19.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,13.0,0.0,4.0,0.0,2.0,0.0,2.0,59.0,0.0,24.0,0.0,0.0,10.0,1.0,0.0,2.0,9.0,9.0,9.0,0.0,23.0,0.0,0.0,23.0,31.0,10.0,0.0,0.0,30.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,19.0,7.0,22.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,34.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,55.0,0.0,7.0,7.0,22.0,15.0,15.0,15.0,0.0,9.0,0.0,61.0,0.927118
2013-43,0.927118,19.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,13.0,0.0,4.0,0.0,2.0,0.0,2.0,59.0,0.0,24.0,0.0,0.0,10.0,1.0,0.0,2.0,9.0,9.0,9.0,0.0,23.0,0.0,0.0,23.0,31.0,10.0,0.0,0.0,30.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,19.0,7.0,22.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,34.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,55.0,0.0,7.0,7.0,22.0,15.0,15.0,15.0,0.0,9.0,0.0,61.0,0.990375
